InstanceName,basicTask,pctbGridTask,cvchickTask,mainGoalSize,goalPosition,goalOccluded,lavaPresence,minDistToGoal,minNumTurnsGoal,minDistToCorrectChoice,minNumTurnsChoice,numChoices,Random_Agent_Success,Heuristic_Agent_Success,Dreamer_basic_Success,Dreamer_basic_control_Success,PPO_basic_Success,PPO_basic_control_Success,Random_Agent_Choice,Heuristic_Agent_Choice,Dreamer_basic_Choice,Dreamer_basic_control_Choice,PPO_basic_Choice,PPO_basic_control_Choice
OP-RP-Allo-PCTB-4CupGridClose-G2.5CloseLeft-NA-0-NA.yml,0,1,0,2.5,-0.5,0,0,29,1,29,1,4,0,1,0,1,1,0,0,1,0,1,1,0
OP-RP-Allo-PCTB-4CupGridClose-G2.5CloseRight-NA-0-NA.yml,0,1,0,2.5,0.5,0,0,27,1,27,1,4,1,1,1,1,0,1,1,1,1,1,0,1
OP-RP-Allo-PCTB-4CupGridClose-G2.5FarLeft-NA-0-NA.yml,0,1,0,2.5,-1.5,0,0,37,1,37,1,4,0,1,0,0,1,1,0,1,0,0,1,1
OP-RP-Allo-PCTB-4CupGridClose-G2.5FarRight-NA-0-NA.yml,0,1,0,2.5,1.5,0,0,35,1,35,1,4,0,0,1,1,0,0,0,0,1,1,0,0
OP-RP-Allo-PCTB-4CupGridClose-G2CloseLeft-NA-0-NA.yml,0,1,0,2,-0.5,0,0,29,1,29,1,4,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-PCTB-4CupGridClose-G2CloseRight-NA-0-NA.yml,0,1,0,2,0.5,0,0,27,1,27,1,4,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml,0,1,0,2,-1.5,0,0,37,1,37,1,4,1,0,0,0,1,0,1,0,0,0,1,0
OP-RP-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml,0,1,0,2,1.5,0,0,35,1,35,1,4,0,0,0,1,0,0,0,0,0,1,0,0
OP-RP-Allo-PCTB-4CupGridClose-G3.5CloseLeft-NA-0-NA.yml,0,1,0,3.5,-0.5,0,0,29,1,29,1,4,0,1,0,1,1,0,0,1,0,1,1,0
OP-RP-Allo-PCTB-4CupGridClose-G3.5CloseRight-NA-0-NA.yml,0,1,0,3.5,0.5,0,0,27,1,27,1,4,1,1,1,1,0,0,1,1,1,1,0,0
OP-RP-Allo-PCTB-4CupGridClose-G3.5FarLeft-NA-0-NA.yml,0,1,0,3.5,-1.5,0,0,37,1,37,1,4,0,1,0,0,1,0,0,1,0,0,1,0
OP-RP-Allo-PCTB-4CupGridClose-G3.5FarRight-NA-0-NA.yml,0,1,0,3.5,1.5,0,0,35,1,35,1,4,0,0,1,1,0,1,0,0,1,1,0,1
OP-RP-Allo-PCTB-4CupGridClose-G3CloseLeft-NA-0-NA.yml,0,1,0,3,-0.5,0,0,29,1,29,1,4,0,0,0,1,1,0,0,0,0,1,1,0
OP-RP-Allo-PCTB-4CupGridClose-G3CloseRight-NA-0-NA.yml,0,1,0,3,0.5,0,0,27,1,27,1,4,0,0,1,1,0,0,0,0,1,1,0,0
OP-RP-Allo-PCTB-4CupGridClose-G3FarLeft-NA-0-NA.yml,0,1,0,3,-1.5,0,0,37,1,37,1,4,0,1,1,0,1,0,0,1,1,0,1,0
OP-RP-Allo-PCTB-4CupGridClose-G3FarRight-NA-0-NA.yml,0,1,0,3,1.5,0,0,35,1,35,1,4,0,0,0,1,0,0,0,0,0,1,0,0
OP-RP-Allo-PCTB-4CupGridClose-G4CloseLeft-NA-0-NA.yml,0,1,0,4,-0.5,0,0,29,1,29,1,4,0,1,1,0,1,1,0,1,1,0,1,1
OP-RP-Allo-PCTB-4CupGridClose-G4CloseRight-NA-0-NA.yml,0,1,0,4,0.5,0,0,27,1,27,1,4,0,1,1,1,1,1,0,1,1,1,1,1
OP-RP-Allo-PCTB-4CupGridClose-G4FarLeft-NA-0-NA.yml,0,1,0,4,-1.5,0,0,37,1,37,1,4,0,1,1,0,1,1,0,1,1,0,1,1
OP-RP-Allo-PCTB-4CupGridClose-G4FarRight-NA-0-NA.yml,0,1,0,4,1.5,0,0,35,1,35,1,4,1,1,1,1,0,0,1,1,1,1,0,0
OP-RP-Allo-PCTB-4CupGridFar-G2.5CloseLeft-NA-0-NA.yml,0,1,0,2.5,-0.5,0,0,39,1,39,1,4,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-PCTB-4CupGridFar-G2.5CloseRight-NA-0-NA.yml,0,1,0,2.5,0.5,0,0,37,1,37,1,4,0,1,1,1,0,0,0,1,1,1,0,0
OP-RP-Allo-PCTB-4CupGridFar-G2.5FarLeft-NA-0-NA.yml,0,1,0,2.5,-1.5,0,0,47,1,47,1,4,0,0,0,0,0,0,0,0,0,0,0,0
OP-RP-Allo-PCTB-4CupGridFar-G2.5FarRight-NA-0-NA.yml,0,1,0,2.5,1.5,0,0,45,1,45,1,4,0,0,1,1,0,0,0,0,1,1,0,0
OP-RP-Allo-PCTB-4CupGridFar-G2CloseLeft-NA-0-NA.yml,0,1,0,2,-0.5,0,0,39,1,39,1,4,0,1,1,0,0,0,0,1,1,0,0,0
OP-RP-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml,0,1,0,2,0.5,0,0,37,1,37,1,4,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-PCTB-4CupGridFar-G2FarLeft-NA-0-NA.yml,0,1,0,2,-1.5,0,0,47,1,47,1,4,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-PCTB-4CupGridFar-G2FarRight-NA-0-NA.yml,0,1,0,2,1.5,0,0,45,1,45,1,4,0,1,1,1,0,0,0,1,1,1,0,0
OP-RP-Allo-PCTB-4CupGridFar-G3.5CloseLeft-NA-0-NA.yml,0,1,0,3.5,-0.5,0,0,39,1,39,1,4,1,1,0,1,1,1,1,1,0,1,1,1
OP-RP-Allo-PCTB-4CupGridFar-G3.5CloseRight-NA-0-NA.yml,0,1,0,3.5,0.5,0,0,37,1,37,1,4,0,1,1,1,0,0,0,1,1,1,0,0
OP-RP-Allo-PCTB-4CupGridFar-G3.5FarLeft-NA-0-NA.yml,0,1,0,3.5,-1.5,0,0,47,1,47,1,4,0,1,0,1,0,1,0,1,0,1,0,1
OP-RP-Allo-PCTB-4CupGridFar-G3.5FarRight-NA-0-NA.yml,0,1,0,3.5,1.5,0,0,45,1,45,1,4,1,1,1,1,0,1,1,1,1,1,0,1
OP-RP-Allo-PCTB-4CupGridFar-G3CloseLeft-NA-0-NA.yml,0,1,0,3,-0.5,0,0,39,1,39,1,4,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-PCTB-4CupGridFar-G3CloseRight-NA-0-NA.yml,0,1,0,3,0.5,0,0,37,1,37,1,4,0,0,1,1,0,0,0,0,1,1,0,0
OP-RP-Allo-PCTB-4CupGridFar-G3FarLeft-NA-0-NA.yml,0,1,0,3,-1.5,0,0,47,1,47,1,4,0,0,0,1,0,1,0,0,0,1,0,1
OP-RP-Allo-PCTB-4CupGridFar-G3FarRight-NA-0-NA.yml,0,1,0,3,1.5,0,0,45,1,45,1,4,0,1,1,1,0,0,0,1,1,1,0,0
OP-RP-Allo-PCTB-4CupGridFar-G4CloseLeft-NA-0-NA.yml,0,1,0,4,-0.5,0,0,39,1,39,1,4,0,0,0,1,1,1,0,0,0,1,1,1
OP-RP-Allo-PCTB-4CupGridFar-G4CloseRight-NA-0-NA.yml,0,1,0,4,0.5,0,0,37,1,37,1,4,0,1,1,1,0,1,0,1,1,1,0,1
OP-RP-Allo-PCTB-4CupGridFar-G4FarLeft-NA-0-NA.yml,0,1,0,4,-1.5,0,0,47,1,47,1,4,0,1,1,1,1,1,0,1,1,1,1,1
OP-RP-Allo-PCTB-4CupGridFar-G4FarRight-NA-0-NA.yml,0,1,0,4,1.5,0,0,45,1,45,1,4,0,1,1,1,0,0,0,1,1,1,0,0
OP-RP-Allo-PCTB-4CupGridMid-G2.5CloseLeft-NA-0-NA.yml,0,1,0,2.5,-0.5,0,0,34,1,34,1,4,0,1,1,1,1,1,0,1,1,1,1,1
OP-RP-Allo-PCTB-4CupGridMid-G2.5CloseRight-NA-0-NA.yml,0,1,0,2.5,0.5,0,0,32,1,32,1,4,0,1,1,1,0,0,0,1,1,1,0,0
OP-RP-Allo-PCTB-4CupGridMid-G2.5FarLeft-NA-0-NA.yml,0,1,0,2.5,-1.5,0,0,42,1,42,1,4,0,0,0,0,1,0,0,0,0,0,1,0
OP-RP-Allo-PCTB-4CupGridMid-G2.5FarRight-NA-0-NA.yml,0,1,0,2.5,1.5,0,0,40,1,40,1,4,0,1,1,1,0,0,0,1,1,1,0,0
OP-RP-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml,0,1,0,2,-0.5,0,0,34,1,34,1,4,0,0,1,1,0,0,0,0,1,1,0,0
OP-RP-Allo-PCTB-4CupGridMid-G2CloseRight-NA-0-NA.yml,0,1,0,2,0.5,0,0,32,1,32,1,4,0,1,1,1,0,0,0,1,1,1,0,0
OP-RP-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml,0,1,0,2,-1.5,0,0,42,1,42,1,4,0,1,1,0,1,0,0,1,1,0,1,0
OP-RP-Allo-PCTB-4CupGridMid-G2FarRight-NA-0-NA.yml,0,1,0,2,1.5,0,0,40,1,40,1,4,0,0,1,1,0,0,0,0,1,1,0,0
OP-RP-Allo-PCTB-4CupGridMid-G3.5CloseLeft-NA-0-NA.yml,0,1,0,3.5,-0.5,0,0,34,1,34,1,4,0,1,0,1,1,1,0,1,0,1,1,1
OP-RP-Allo-PCTB-4CupGridMid-G3.5CloseRight-NA-0-NA.yml,0,1,0,3.5,0.5,0,0,32,1,32,1,4,0,0,1,1,0,1,0,0,1,1,0,1
OP-RP-Allo-PCTB-4CupGridMid-G3.5FarLeft-NA-0-NA.yml,0,1,0,3.5,-1.5,0,0,42,1,42,1,4,0,1,0,1,1,1,0,1,0,1,1,1
OP-RP-Allo-PCTB-4CupGridMid-G3.5FarRight-NA-0-NA.yml,0,1,0,3.5,1.5,0,0,40,1,40,1,4,0,1,1,1,0,0,0,1,1,1,0,0
OP-RP-Allo-PCTB-4CupGridMid-G3CloseLeft-NA-0-NA.yml,0,1,0,3,-0.5,0,0,34,1,34,1,4,1,1,0,1,0,1,1,1,0,1,0,1
OP-RP-Allo-PCTB-4CupGridMid-G3CloseRight-NA-0-NA.yml,0,1,0,3,0.5,0,0,32,1,32,1,4,1,1,1,1,0,1,1,1,1,1,0,1
OP-RP-Allo-PCTB-4CupGridMid-G3FarLeft-NA-0-NA.yml,0,1,0,3,-1.5,0,0,42,1,42,1,4,0,1,0,0,1,1,0,1,0,0,1,1
OP-RP-Allo-PCTB-4CupGridMid-G3FarRight-NA-0-NA.yml,0,1,0,3,1.5,0,0,40,1,40,1,4,0,1,1,1,0,1,0,1,1,1,0,1
OP-RP-Allo-PCTB-4CupGridMid-G4CloseLeft-NA-0-NA.yml,0,1,0,4,-0.5,0,0,34,1,34,1,4,0,1,1,1,1,1,0,1,1,1,1,1
OP-RP-Allo-PCTB-4CupGridMid-G4CloseRight-NA-0-NA.yml,0,1,0,4,0.5,0,0,32,1,32,1,4,0,1,1,1,0,1,0,1,1,1,0,1
OP-RP-Allo-PCTB-4CupGridMid-G4FarLeft-NA-0-NA.yml,0,1,0,4,-1.5,0,0,42,1,42,1,4,0,1,0,1,1,1,0,1,0,1,1,1
OP-RP-Allo-PCTB-4CupGridMid-G4FarRight-NA-0-NA.yml,0,1,0,4,1.5,0,0,40,1,40,1,4,0,1,1,1,0,1,0,1,1,1,0,1
OP-RP-Allo-PCTB-8CupGridCloseFar-G2.5CloseLeftClose-NA-0-NA.yml,0,1,0,2.5,-0.5,0,0,29,1,29,1,8,1,0,1,1,1,1,1,0,1,1,1,1
OP-RP-Allo-PCTB-8CupGridCloseFar-G2.5CloseLeftFar-NA-0-NA.yml,0,1,0,2.5,-0.5,0,0,39,1,39,1,8,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G2.5CloseRightClose-NA-0-NA.yml,0,1,0,2.5,0.5,0,0,27,1,27,1,8,0,1,1,1,0,1,0,1,1,1,0,1
OP-RP-Allo-PCTB-8CupGridCloseFar-G2.5CloseRightFar-NA-0-NA.yml,0,1,0,2.5,0.5,0,0,37,1,37,1,8,0,1,1,1,0,0,0,1,1,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G2.5FarLeftClose-NA-0-NA.yml,0,1,0,2.5,-1.5,0,0,37,1,37,1,8,0,1,0,0,1,0,0,1,0,0,1,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G2.5FarLeftFar-NA-0-NA.yml,0,1,0,2.5,-1.5,0,0,47,2,47,2,8,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G2.5FarRightClose-NA-0-NA.yml,0,1,0,2.5,1.5,0,0,35,1,35,1,8,0,0,0,1,0,0,0,0,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G2.5FarRightFar-NA-0-NA.yml,0,1,0,2.5,1.5,0,0,45,2,45,2,8,0,1,1,1,0,0,0,1,1,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G2CloseLeftClose-NA-0-NA.yml,0,1,0,2,-0.5,0,0,29,1,29,1,8,0,1,1,1,1,0,0,1,1,1,1,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G2CloseLeftFar-NA-0-NA.yml,0,1,0,2,-0.5,0,0,39,1,39,1,8,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G2CloseRightClose-NA-0-NA.yml,0,1,0,2,0.5,0,0,27,1,27,1,8,0,1,1,1,0,1,0,1,1,1,0,1
OP-RP-Allo-PCTB-8CupGridCloseFar-G2CloseRightFar-NA-0-NA.yml,0,1,0,2,0.5,0,0,37,1,37,1,8,0,0,0,1,0,0,0,0,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G2FarLeftClose-NA-0-NA.yml,0,1,0,2,-1.5,0,0,37,1,37,1,8,1,0,0,0,1,0,1,0,0,0,1,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G2FarLeftFar-NA-0-NA.yml,0,1,0,2,-1.5,0,0,47,2,47,2,8,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G2FarRightClose-NA-0-NA.yml,0,1,0,2,1.5,0,0,35,1,35,1,8,1,0,0,1,0,0,1,0,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G2FarRightFar-NA-0-NA.yml,0,1,0,2,1.5,0,0,45,2,45,2,8,0,0,0,1,0,0,0,0,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G3.5CloseLeftClose-NA-0-NA.yml,0,1,0,3.5,-0.5,0,0,29,1,29,1,8,0,1,1,1,1,1,0,1,1,1,1,1
OP-RP-Allo-PCTB-8CupGridCloseFar-G3.5CloseLeftFar-NA-0-NA.yml,0,1,0,3.5,-0.5,0,0,39,1,39,1,8,0,1,0,1,1,1,0,1,0,1,1,1
OP-RP-Allo-PCTB-8CupGridCloseFar-G3.5CloseRightClose-NA-0-NA.yml,0,1,0,3.5,0.5,0,0,27,1,27,1,8,0,0,1,1,0,1,0,0,1,1,0,1
OP-RP-Allo-PCTB-8CupGridCloseFar-G3.5CloseRightFar-NA-0-NA.yml,0,1,0,3.5,0.5,0,0,37,1,37,1,8,0,0,0,1,0,0,0,0,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G3.5FarLeftClose-NA-0-NA.yml,0,1,0,3.5,-1.5,0,0,37,1,37,1,8,0,0,1,0,1,1,0,0,1,0,1,1
OP-RP-Allo-PCTB-8CupGridCloseFar-G3.5FarLeftFar-NA-0-NA.yml,0,1,0,3.5,-1.5,0,0,47,2,47,2,8,0,1,0,1,1,0,0,1,0,1,1,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G3.5FarRightClose-NA-0-NA.yml,0,1,0,3.5,1.5,0,0,35,1,35,1,8,0,1,1,1,0,0,0,1,1,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G3.5FarRightFar-NA-0-NA.yml,0,1,0,3.5,1.5,0,0,45,2,45,2,8,0,1,1,1,0,0,0,1,1,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G3CloseLeftClose-NA-0-NA.yml,0,1,0,3,-0.5,0,0,29,1,29,1,8,0,0,1,1,1,0,0,0,1,1,1,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G3CloseLeftFar-NA-0-NA.yml,0,1,0,3,-0.5,0,0,39,1,39,1,8,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G3CloseRightClose-NA-0-NA.yml,0,1,0,3,0.5,0,0,27,1,27,1,8,0,1,1,1,0,1,0,1,1,1,0,1
OP-RP-Allo-PCTB-8CupGridCloseFar-G3CloseRightFar-NA-0-NA.yml,0,1,0,3,0.5,0,0,37,1,37,1,8,0,0,1,1,0,0,0,0,1,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G3FarLeftClose-NA-0-NA.yml,0,1,0,3,-1.5,0,0,37,1,37,1,8,1,1,0,0,1,1,1,1,0,0,1,1
OP-RP-Allo-PCTB-8CupGridCloseFar-G3FarLeftFar-NA-0-NA.yml,0,1,0,3,-1.5,0,0,47,2,47,2,8,0,0,0,0,0,0,0,0,0,0,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G3FarRightClose-NA-0-NA.yml,0,1,0,3,1.5,0,0,35,1,35,1,8,1,1,0,1,0,0,1,1,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G3FarRightFar-NA-0-NA.yml,0,1,0,3,1.5,0,0,45,2,45,2,8,0,0,1,1,0,0,0,0,1,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G4CloseLeftClose-NA-0-NA.yml,0,1,0,4,-0.5,0,0,29,1,29,1,8,1,1,1,1,1,1,1,1,1,1,1,1
OP-RP-Allo-PCTB-8CupGridCloseFar-G4CloseLeftFar-NA-0-NA.yml,0,1,0,4,-0.5,0,0,39,1,39,1,8,0,1,1,1,1,0,0,1,1,1,1,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G4CloseRightClose-NA-0-NA.yml,0,1,0,4,0.5,0,0,27,1,27,1,8,0,1,1,1,0,1,0,1,1,1,0,1
OP-RP-Allo-PCTB-8CupGridCloseFar-G4CloseRightFar-NA-0-NA.yml,0,1,0,4,0.5,0,0,37,1,37,1,8,0,0,1,1,0,0,0,0,1,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G4FarLeftClose-NA-0-NA.yml,0,1,0,4,-1.5,0,0,37,1,37,1,8,1,1,1,0,1,1,1,1,1,0,1,1
OP-RP-Allo-PCTB-8CupGridCloseFar-G4FarLeftFar-NA-0-NA.yml,0,1,0,4,-1.5,0,0,47,2,47,2,8,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G4FarRightClose-NA-0-NA.yml,0,1,0,4,1.5,0,0,35,1,35,1,8,1,1,0,1,0,0,1,1,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseFar-G4FarRightFar-NA-0-NA.yml,0,1,0,4,1.5,0,0,45,2,45,2,8,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G2.5CloseLeftClose-NA-0-NA.yml,0,1,0,2.5,-0.5,0,0,29,1,29,1,8,0,0,1,1,1,1,0,0,1,1,1,1
OP-RP-Allo-PCTB-8CupGridCloseMid-G2.5CloseLeftFar-NA-0-NA.yml,0,1,0,2.5,-0.5,0,0,34,1,34,1,8,1,1,0,1,0,0,1,1,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G2.5CloseRightClose-NA-0-NA.yml,0,1,0,2.5,0.5,0,0,27,1,27,1,8,0,1,1,1,0,1,0,1,1,1,0,1
OP-RP-Allo-PCTB-8CupGridCloseMid-G2.5CloseRightFar-NA-0-NA.yml,0,1,0,2.5,0.5,0,0,32,1,32,1,8,0,1,1,0,0,1,0,1,1,0,0,1
OP-RP-Allo-PCTB-8CupGridCloseMid-G2.5FarLeftClose-NA-0-NA.yml,0,1,0,2.5,-1.5,0,0,37,1,37,1,8,0,0,0,0,1,0,0,0,0,0,1,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G2.5FarLeftFar-NA-0-NA.yml,0,1,0,2.5,-1.5,0,0,42,2,42,2,8,0,0,0,0,1,0,0,0,0,0,1,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G2.5FarRightClose-NA-0-NA.yml,0,1,0,2.5,1.5,0,0,35,1,35,1,8,0,1,1,1,0,0,0,1,1,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G2.5FarRightFar-NA-0-NA.yml,0,1,0,2.5,1.5,0,0,40,2,40,2,8,1,0,0,1,0,0,1,0,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G2CloseLeftClose-NA-0-NA.yml,0,1,0,2,-0.5,0,0,29,1,29,1,8,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G2CloseLeftFar-NA-0-NA.yml,0,1,0,2,-0.5,0,0,34,1,34,1,8,0,0,0,1,0,0,0,0,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G2CloseRightClose-NA-0-NA.yml,0,1,0,2,0.5,0,0,27,1,27,1,8,0,0,1,1,0,0,0,0,1,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G2CloseRightFar-NA-0-NA.yml,0,1,0,2,0.5,0,0,32,1,32,1,8,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G2FarLeftClose-NA-0-NA.yml,0,1,0,2,-1.5,0,0,37,1,37,1,8,0,0,0,0,0,0,0,0,0,0,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G2FarLeftFar-NA-0-NA.yml,0,1,0,2,-1.5,0,0,42,2,42,2,8,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G2FarRightClose-NA-0-NA.yml,0,1,0,2,1.5,0,0,35,1,35,1,8,0,0,1,1,0,0,0,0,1,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G2FarRightFar-NA-0-NA.yml,0,1,0,2,1.5,0,0,40,2,40,2,8,1,0,0,1,0,0,1,0,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G3.5CloseLeftClose-NA-0-NA.yml,0,1,0,3.5,-0.5,0,0,29,1,29,1,8,1,0,1,0,1,1,1,0,1,0,1,1
OP-RP-Allo-PCTB-8CupGridCloseMid-G3.5CloseLeftFar-NA-0-NA.yml,0,1,0,3.5,-0.5,0,0,34,1,34,1,8,0,0,0,1,0,1,0,0,0,1,0,1
OP-RP-Allo-PCTB-8CupGridCloseMid-G3.5CloseRightClose-NA-0-NA.yml,0,1,0,3.5,0.5,0,0,27,1,27,1,8,0,1,0,1,0,1,0,1,0,1,0,1
OP-RP-Allo-PCTB-8CupGridCloseMid-G3.5CloseRightFar-NA-0-NA.yml,0,1,0,3.5,0.5,0,0,32,1,32,1,8,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G3.5FarLeftClose-NA-0-NA.yml,0,1,0,3.5,-1.5,0,0,37,1,37,1,8,0,1,0,0,1,0,0,1,0,0,1,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G3.5FarLeftFar-NA-0-NA.yml,0,1,0,3.5,-1.5,0,0,42,2,42,2,8,0,0,0,1,1,1,0,0,0,1,1,1
OP-RP-Allo-PCTB-8CupGridCloseMid-G3.5FarRightClose-NA-0-NA.yml,0,1,0,3.5,1.5,0,0,35,1,35,1,8,0,1,1,1,0,1,0,1,1,1,0,1
OP-RP-Allo-PCTB-8CupGridCloseMid-G3.5FarRightFar-NA-0-NA.yml,0,1,0,3.5,1.5,0,0,40,2,40,2,8,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G3CloseLeftClose-NA-0-NA.yml,0,1,0,3,-0.5,0,0,29,1,29,1,8,0,1,1,1,1,0,0,1,1,1,1,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G3CloseLeftFar-NA-0-NA.yml,0,1,0,3,-0.5,0,0,34,1,34,1,8,1,0,0,1,0,1,1,0,0,1,0,1
OP-RP-Allo-PCTB-8CupGridCloseMid-G3CloseRightClose-NA-0-NA.yml,0,1,0,3,0.5,0,0,27,1,27,1,8,0,1,1,1,0,1,0,1,1,1,0,1
OP-RP-Allo-PCTB-8CupGridCloseMid-G3CloseRightFar-NA-0-NA.yml,0,1,0,3,0.5,0,0,32,1,32,1,8,0,0,0,1,0,0,0,0,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G3FarLeftClose-NA-0-NA.yml,0,1,0,3,-1.5,0,0,37,1,37,1,8,0,0,1,0,1,0,0,0,1,0,1,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G3FarLeftFar-NA-0-NA.yml,0,1,0,3,-1.5,0,0,42,2,42,2,8,0,0,0,0,0,0,0,0,0,0,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G3FarRightClose-NA-0-NA.yml,0,1,0,3,1.5,0,0,35,1,35,1,8,0,0,0,1,0,1,0,0,0,1,0,1
OP-RP-Allo-PCTB-8CupGridCloseMid-G3FarRightFar-NA-0-NA.yml,0,1,0,3,1.5,0,0,40,2,40,2,8,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G4CloseLeftClose-NA-0-NA.yml,0,1,0,4,-0.5,0,0,29,1,29,1,8,0,1,0,0,1,1,0,1,0,0,1,1
OP-RP-Allo-PCTB-8CupGridCloseMid-G4CloseLeftFar-NA-0-NA.yml,0,1,0,4,-0.5,0,0,34,1,34,1,8,1,1,0,1,0,1,1,1,0,1,0,1
OP-RP-Allo-PCTB-8CupGridCloseMid-G4CloseRightClose-NA-0-NA.yml,0,1,0,4,0.5,0,0,27,1,27,1,8,0,1,1,1,0,1,0,1,1,1,0,1
OP-RP-Allo-PCTB-8CupGridCloseMid-G4CloseRightFar-NA-0-NA.yml,0,1,0,4,0.5,0,0,32,1,32,1,8,0,1,1,0,0,0,0,1,1,0,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G4FarLeftClose-NA-0-NA.yml,0,1,0,4,-1.5,0,0,37,1,37,1,8,0,1,1,0,1,0,0,1,1,0,1,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G4FarLeftFar-NA-0-NA.yml,0,1,0,4,-1.5,0,0,42,2,42,2,8,0,0,0,1,1,0,0,0,0,1,1,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G4FarRightClose-NA-0-NA.yml,0,1,0,4,1.5,0,0,35,1,35,1,8,0,1,1,1,0,0,0,1,1,1,0,0
OP-RP-Allo-PCTB-8CupGridCloseMid-G4FarRightFar-NA-0-NA.yml,0,1,0,4,1.5,0,0,40,2,40,2,8,0,0,1,1,0,0,0,0,1,1,0,0
OP-RP-Allo-PCTB-8CupGridMidFar-G2.5CloseLeftClose-NA-0-NA.yml,0,1,0,2.5,-0.5,0,0,34,1,34,1,8,0,1,1,1,0,0,0,1,1,1,0,0
